# Astrax offline transition dataset
# state values are finite and bounded to [-1, 1]
action,reward,terminal,state,next_state
7,0.110281192,0,-0.00495718699;0.235927999;-0.128425106;-0.00406742934;-0.239383891;0.00129691954;-0.126626804;0.114869319;0.00206829258;0.00166582852;0.00211402145;-0.000346348213;-0.00656519737;-0.00105304178;-0.002171739;-0.00212901062;-0.000786399061;-0.00193238526;0.00196589204;-0.000615540077;-0.00467008958;0.00158823701;-0.000604873523;0.000918872305;0.000777639681;-0.00280481135;0.000412410765;0.00192201009;-0.000404836261;-0.00157357147;0.00257602707;0.00189109007,-0.00562177133;0.234926745;-0.128411993;-0.00376195181;-0.240320712;0.00174392469;-0.126318201;0.235150486;0.00225161947;0.00082792755;0.00317893014;-0.00182349654;-0.0065038735;0.000181067153;-0.0020159639;-0.00180090254;0.000318844977;-0.00289063179;0.00134476461;-0.00143901771;-0.004707905;0.00160674111;-0.00203957316;0.000176738424;0.000116072537;-0.00315363472;-0.000431473483;0.00316872448;-0.000542482245;-0.00140279077;0.00175595912;0.0011208686
3,-0.0705524832,0,-0.00562177133;0.234926745;-0.128411993;-0.00376195181;-0.240320712;0.00174392469;-0.126318201;0.235150486;0.00225161947;0.00082792755;0.00317893014;-0.00182349654;-0.0065038735;0.000181067153;-0.0020159639;-0.00180090254;0.000318844977;-0.00289063179;0.00134476461;-0.00143901771;-0.004707905;0.00160674111;-0.00203957316;0.000176738424;0.000116072537;-0.00315363472;-0.000431473483;0.00316872448;-0.000542482245;-0.00140279077;0.00175595912;0.0011208686,-0.00430263206;0.234531909;-0.128763989;-0.126932085;-0.240190297;0.000985120889;-0.127087578;0.233329102;0.00175849046;0.000185006298;0.00242068246;-0.00141048606;-0.00558137149;0.00107730855;-0.00324338628;-0.0032689767;0.00092813326;-0.00357823959;0.00111882656;-0.000220458023;-0.00583687983;0.00145435857;-0.00203067483;-0.00123683864;0.000391875627;-0.00442771986;0.000256309228;0.00451941136;-0.000163074932;-0.000852661382;0.000409363653;0.00193065056
6,0.115787201,0,-0.00430263206;0.234531909;-0.128763989;-0.126932085;-0.240190297;0.000985120889;-0.127087578;0.233329102;0.00175849046;0.000185006298;0.00242068246;-0.00141048606;-0.00558137149;0.00107730855;-0.00324338628;-0.0032689767;0.00092813326;-0.00357823959;0.00111882656;-0.000220458023;-0.00583687983;0.00145435857;-0.00203067483;-0.00123683864;0.000391875627;-0.00442771986;0.000256309228;0.00451941136;-0.000163074932;-0.000852661382;0.000409363653;0.00193065056,-0.00434286753;0.233537987;-0.128927544;-0.126275644;-0.238878414;0.00243393425;-0.252874792;0.234228164;0.00306426571;-0.000820621441;0.00203220476;-0.00163436041;-0.00484083686;0.000322217122;-0.00283693755;-0.00228819065;0.00129035616;-0.00322030904;0.000848150929;-0.000953628449;-0.00519396178;0.00121315394;-0.00187170994;-0.00229398068;6.85869891e-05;-0.00541353785;-0.00047809133;0.00409808801;-0.00039044139;-0.000418406533;-0.000963541912;0.00181549671
1,0.105892234,0,-0.00434286753;0.233537987;-0.128927544;-0.126275644;-0.238878414;0.00243393425;-0.252874792;0.234228164;0.00306426571;-0.000820621441;0.00203220476;-0.00163436041;-0.00484083686;0.000322217122;-0.00283693755;-0.00228819065;0.00129035616;-0.00322030904;0.000848150929;-0.000953628449;-0.00519396178;0.00121315394;-0.00187170994;-0.00229398068;6.85869891e-05;-0.00541353785;-0.00047809133;0.00409808801;-0.00039044139;-0.000418406533;-0.000963541912;0.00181549671,-0.00508048385;0.349430203;-0.129477054;-0.126197472;-0.239857033;0.00312178303;-0.251437873;0.233075425;0.00375372288;0.000555936655;0.00329697761;-0.000156192924;-0.00475840224;-0.000800378795;-0.00217157113;-0.00328582572;0.00179519982;-0.00367216673;0.00134652061;-0.00113460468;-0.00530170416;0.00122636056;-0.00151815359;-0.00336508593;0.000368375564;-0.00430829544;-0.00133291376;0.0052263476;-0.000905178837;0.000506211538;0.000267235388;0.000560512301
4,0.0507381335,0,-0.00508048385;0.349430203;-0.129477054;-0.126197472;-0.239857033;0.00312178303;-0.251437873;0.233075425;0.00375372288;0.000555936655;0.00329697761;-0.000156192924;-0.00475840224;-0.000800378795;-0.00217157113;-0.00328582572;0.00179519982;-0.00367216673;0.00134652061;-0.00113460468;-0.00530170416;0.00122636056;-0.00151815359;-0.00336508593;0.000368375564;-0.00430829544;-0.00133291376;0.0052263476;-0.000905178837;0.000506211538;0.000267235388;0.000560512301,-0.00579366507;0.348661155;-0.129821494;-0.125945851;-0.350605905;0.00217689178;-0.2495033;0.232955739;0.00434366288;0.00125237368;0.00324404752;0.00057667424;-0.00616843347;5.99526684e-05;-0.00146032369;-0.00340207829;0.000884911802;-0.00418765098;0.00244681654;-0.00159190525;-0.00543142203;0.000895268051;-0.000117721618;-0.00284042466;-0.00104554021;-0.00402985094;-0.000494779204;0.00626998115;-0.000511343125;-0.000304133981;-0.00106070098;0.000316765218
0,0.115456723,0,-0.00579366507;0.348661155;-0.129821494;-0.125945851;-0.350605905;0.00217689178;-0.2495033;0.232955739;0.00434366288;0.00125237368;0.00324404752;0.00057667424;-0.00616843347;5.99526684e-05;-0.00146032369;-0.00340207829;0.000884911802;-0.00418765098;0.00244681654;-0.00159190525;-0.00543142203;0.000895268051;-0.000117721618;-0.00284042466;-0.00104554021;-0.00402985094;-0.000494779204;0.00626998115;-0.000511343125;-0.000304133981;-0.00106070098;0.000316765218,-0.131250381;0.34879294;-0.129271179;-0.124494307;-0.350339174;0.00165711413;-0.250429004;0.23369877;0.00503405603;0.00153999322;0.0022143356;0.000628449954;-0.00616827002;0.00146992179;-0.00259888801;-0.00194475986;-0.000567762647;-0.00451131351;0.00195449963;-0.00094365736;-0.0055961879;-0.000381400634;-0.000727875042;-0.00339521421;-0.000281588873;-0.00377839664;-0.000757503789;0.0065091867;0.000625202025;-0.000613035634;-0.00101568666;-0.00062228617
3,0.0517410859,0,-0.131250381;0.34879294;-0.129271179;-0.124494307;-0.350339174;0.00165711413;-0.250429004;0.23369877;0.00503405603;0.00153999322;0.0022143356;0.000628449954;-0.00616827002;0.00146992179;-0.00259888801;-0.00194475986;-0.000567762647;-0.00451131351;0.00195449963;-0.00094365736;-0.0055961879;-0.000381400634;-0.000727875042;-0.00339521421;-0.000281588873;-0.00377839664;-0.000757503789;0.0065091867;0.000625202025;-0.000613035634;-0.00101568666;-0.00062228617,-0.130766124;0.347513407;-0.129313529;-0.00738833193;-0.349670023;0.000837490486;-0.249646947;0.233452499;0.00500639854;0.00174311385;0.00176318164;0.000464874029;-0.00581590366;0.00106168143;-0.00119095366;-0.000765048317;-0.00197636569;-0.00586566934;0.00257142587;-0.00213888148;-0.00538337231;-0.000891163247;-0.00202131202;-0.00370983896;-0.00121094007;-0.00237321062;5.64021757e-05;0.0050114356;0.000304703339;-0.00189320138;-0.000918844133;-0.00175362907
6,0.106048726,0,-0.130766124;0.347513407;-0.129313529;-0.00738833193;-0.349670023;0.000837490486;-0.249646947;0.233452499;0.00500639854;0.00174311385;0.00176318164;0.000464874029;-0.00581590366;0.00106168143;-0.00119095366;-0.000765048317;-0.00197636569;-0.00586566934;0.00257142587;-0.00213888148;-0.00538337231;-0.000891163247;-0.00202131202;-0.00370983896;-0.00121094007;-0.00237321062;5.64021757e-05;0.0050114356;0.000304703339;-0.00189320138;-0.000918844133;-0.00175362907,-0.131072372;0.346143872;-0.127613172;-0.00605022442;-0.347857833;0.000688722474;-0.365695685;0.231611073;0.00424484955;0.00153516221;0.00175747299;0.00118151447;-0.00531106489;0.00148559117;-0.00223793508;-0.000460103358;-0.00237290701;-0.00540275732;0.00185315101;-0.00208492833;-0.00669649336;-0.000923630199;-0.00342813693;-0.00290336413;0.000260920846;-0.00204621721;0.000985226128;0.00548804365;0.00168432889;-0.00193418318;-0.000272844743;-0.00323770265
1,0.115762077,0,-0.131072372;0.346143872;-0.127613172;-0.00605022442;-0.347857833;0.000688722474;-0.365695685;0.231611073;0.00424484955;0.00153516221;0.00175747299;0.00118151447;-0.00531106489;0.00148559117;-0.00223793508;-0.000460103358;-0.00237290701;-0.00540275732;0.00185315101;-0.00208492833;-0.00669649336;-0.000923630199;-0.00342813693;-0.00290336413;0.000260920846;-0.00204621721;0.000985226128;0.00548804365;0.00168432889;-0.00193418318;-0.000272844743;-0.00323770265,-0.130533591;0.471905947;-0.126351565;-0.00613451703;-0.347472161;0.00181434257;-0.365639925;0.231272146;0.00408708397;0.00267282408;0.00209963671;0.000784545904;-0.00425997144;0.00074885221;-0.000803965959;-0.000672448426;-0.00321828551;-0.00457445299;0.0022685132;-0.0022800609;-0.0069164969;0.000315139827;-0.00405636756;-0.0020764987;-0.000399322656;-0.000950497226;0.000177227543;0.00426071789;0.00259629916;-0.00111002033;-0.000799754227;-0.00292938622
5,0.0989297032,0,-0.130533591;0.471905947;-0.126351565;-0.00613451703;-0.347472161;0.00181434257;-0.365639925;0.231272146;0.00408708397;0.00267282408;0.00209963671;0.000784545904;-0.00425997144;0.00074885221;-0.000803965959;-0.000672448426;-0.00321828551;-0.00457445299;0.0022685132;-0.0022800609;-0.0069164969;0.000315139827;-0.00405636756;-0.0020764987;-0.000399322656;-0.000950497226;0.000177227543;0.00426071789;0.00259629916;-0.00111002033;-0.000799754227;-0.00292938622,-0.130333871;0.469710171;-0.125201702;-0.00471439213;-0.347585142;0.113784507;-0.364305556;0.230202824;0.00548536284;0.00392942503;0.00125172478;0.0020686388;-0.00372310448;0.00127038104;0.000641199644;-0.000570016098;-0.00375264511;-0.00428853231;0.00333131151;-0.00158055953;-0.00594045967;-0.000485289434;-0.00527799781;-0.000930216629;-0.00162773731;-0.00212980015;0.000782496645;0.00560357003;0.00364617771;-0.00126705028;-0.00216157106;-0.00430615572
0,0.107080571,0,-0.130333871;0.469710171;-0.125201702;-0.00471439213;-0.347585142;0.113784507;-0.364305556;0.230202824;0.00548536284;0.00392942503;0.00125172478;0.0020686388;-0.00372310448;0.00127038104;0.000641199644;-0.000570016098;-0.00375264511;-0.00428853231;0.00333131151;-0.00158055953;-0.00594045967;-0.000485289434;-0.00527799781;-0.000930216629;-0.00162773731;-0.00212980015;0.000782496645;0.00560357003;0.00364617771;-0.00126705028;-0.00216157106;-0.00430615572,-0.24741444;0.470127761;-0.124105558;-0.00341045205;-0.346912205;0.114646956;-0.362127751;0.228320256;0.00490057375;0.00498045376;0.000282481546;0.00124680926;-0.00439032027;0.000991151668;5.03204647e-05;-0.00164241926;-0.00277357991;-0.00363528286;0.00184152694;-0.000337404315;-0.00459253602;-0.00166568649;-0.00408670306;-0.0020088756;-0.00222542812;-0.00339984801;-3.2314565e-06;0.00434444845;0.00349512114;-0.00275863823;-0.00250334921;-0.00570823299
3,-0.065674603,0,-0.24741444;0.470127761;-0.124105558;-0.00341045205;-0.346912205;0.114646956;-0.362127751;0.228320256;0.00490057375;0.00498045376;0.000282481546;0.00124680926;-0.00439032027;0.000991151668;5.03204647e-05;-0.00164241926;-0.00277357991;-0.00363528286;0.00184152694;-0.000337404315;-0.00459253602;-0.00166568649;-0.00408670306;-0.0020088756;-0.00222542812;-0.00339984801;-3.2314565e-06;0.00434444845;0.00349512114;-0.00275863823;-0.00250334921;-0.00570823299,-0.247296587;0.469324142;-0.123339616;-0.122405708;-0.34746331;0.113140993;-0.361741751;0.229085431;0.00427203998;0.0052794111;0.00154696184;0.000627771951;-0.00476003718;0.000933627773;0.00055281329;-0.00228810078;-0.00155144604;-0.0033883797;0.00226569735;0.000944553351;-0.00503621297;-0.000244979165;-0.00352018769;-0.00144458504;-0.00349599682;-0.00254518702;-0.000878109015;0.00517712347;0.00233471114;-0.00227373117;-0.00142902182;-0.00689427881
6,0.108077817,0,-0.247296587;0.469324142;-0.123339616;-0.122405708;-0.34746331;0.113140993;-0.361741751;0.229085431;0.00427203998;0.0052794111;0.00154696184;0.000627771951;-0.00476003718;0.000933627773;0.00055281329;-0.00228810078;-0.00155144604;-0.0033883797;0.00226569735;0.000944553351;-0.00503621297;-0.000244979165;-0.00352018769;-0.00144458504;-0.00349599682;-0.00254518702;-0.000878109015;0.00517712347;0.00233471114;-0.00227373117;-0.00142902182;-0.00689427881,-0.24688381;0.46765846;-0.12172398;-0.121403411;-0.346081734;0.113767393;-0.479819566;0.229727313;0.00415591011;0.00507420674;0.00258896546;-0.000141460681;-0.00460815709;0.000969613786;0.0005628707;-0.00325123966;-0.00103297504;-0.00212318124;0.00354129868;0.000470512692;-0.00365277892;-0.000561533961;-0.00434979796;-0.00102691352;-0.00335152377;-0.00155166571;-0.00128453854;0.00547663029;0.00345923868;-0.00289702509;-0.00105469127;-0.00827884115
2,0.102563895,0,-0.24688381;0.46765846;-0.12172398;-0.121403411;-0.346081734;0.113767393;-0.479819566;0.229727313;0.00415591011;0.00507420674;0.00258896546;-0.000141460681;-0.00460815709;0.000969613786;0.0005628707;-0.00325123966;-0.00103297504;-0.00212318124;0.00354129868;0.000470512692;-0.00365277892;-0.000561533961;-0.00434979796;-0.00102691352;-0.00335152377;-0.00155166571;-0.00128453854;0.00547663029;0.00345923868;-0.00289702509;-0.00105469127;-0.00827884115,-0.245963618;0.467440963;-0.234287873;-0.121622264;-0.345533997;0.113147005;-0.477853358;0.229592517;0.00394274388;0.00570368953;0.0023524547;0.000418874348;-0.00323374476;0.00216429634;0.00191194448;-0.00230627414;-0.00088774733;-0.00348618068;0.00243195915;0.00158730661;-0.0043401015;0.000477681751;-0.00345290313;-0.00222172681;-0.00470198225;-0.00161611405;0.000178848743;0.00412946381;0.0031916094;-0.00410262821;-0.00200469256;-0.00834424328
5,-0.134189174,0,-0.245963618;0.467440963;-0.234287873;-0.121622264;-0.345533997;0.113147005;-0.477853358;0.229592517;0.00394274388;0.00570368953;0.0023524547;0.000418874348;-0.00323374476;0.00216429634;0.00191194448;-0.00230627414;-0.00088774733;-0.00348618068;0.00243195915;0.00158730661;-0.0043401015;0.000477681751;-0.00345290313;-0.00222172681;-0.00470198225;-0.00161611405;0.000178848743;0.00412946381;0.0031916094;-0.00410262821;-0.00200469256;-0.00834424328,-0.246806562;0.467324525;-0.23260434;-0.121944696;-0.344253838;-0.0128076235;-0.476667315;0.228155956;0.00507063186;0.00511954539;0.00321953488;0.000791930419;-0.00359644438;0.00258699222;0.0013925964;-0.00204873434;-0.000758803857;-0.00395609764;0.00256675621;0.00154956034;-0.00452936813;0.00114728173;-0.00456952257;-0.00210161787;-0.00506438641;-0.0020217353;0.000642831321;0.00357484538;0.00375185767;-0.00552003644;-0.00137340557;-0.00714028766
0,0.11444857,0,-0.246806562;0.467324525;-0.23260434;-0.121944696;-0.344253838;-0.0128076235;-0.476667315;0.228155956;0.00507063186;0.00511954539;0.00321953488;0.000791930419;-0.00359644438;0.00258699222;0.0013925964;-0.00204873434;-0.000758803857;-0.00395609764;0.00256675621;0.00154956034;-0.00452936813;0.00114728173;-0.00456952257;-0.00210161787;-0.00506438641;-0.0020217353;0.000642831321;0.00357484538;0.00375185767;-0.00552003644;-0.00137340557;-0.00714028766,-0.37125513;0.465246558;-0.232353434;-0.122703224;-0.343985885;-0.0123817706;-0.475482583;0.228660569;0.00486093946;0.00458499836;0.00379998027;4.77065914e-05;-0.00221700082;0.00149707531;0.00169382093;-0.002101911;0.00024098641;-0.00393148744;0.00158589426;0.00215048692;-0.00556405354;0.00254183915;-0.00373651739;-0.00187587307;-0.00366289285;-0.00305068213;0.0017068747;0.00344137102;0.00396288838;-0.00564419478;-0.000973492628;-0.00850130152
3,0.0399263054,0,-0.37125513;0.465246558;-0.232353434;-0.122703224;-0.343985885;-0.0123817706;-0.475482583;0.228660569;0.00486093946;0.00458499836;0.00379998027;4.77065914e-05;-0.00221700082;0.00149707531;0.00169382093;-0.002101911;0.00024098641;-0.00393148744;0.00158589426;0.00215048692;-0.00556405354;0.00254183915;-0.00373651739;-0.00187587307;-0.00366289285;-0.00305068213;0.0017068747;0.00344137102;0.00396288838;-0.00564419478;-0.000973492628;-0.00850130152,-0.371693224;0.46498695;-0.232726023;0.00263536628;-0.343281716;-0.0110385418;-0.475650579;0.2280792;0.00534970779;0.00503007881;0.00428322051;0.000601056963;-0.00193884608;0.00165166298;0.00100674166;-0.0035264485;0.000159199;-0.00334734144;0.00304953987;0.00251049083;-0.00624787388;0.00257902592;-0.00282260682;-0.00216063345;-0.00359548954;-0.00442975294;0.00214137184;0.00351713295;0.00363039644;-0.00659867842;-0.00156041305;-0.00719146291
7,0.101560526,0,-0.371693224;0.46498695;-0.232726023;0.00263536628;-0.343281716;-0.0110385418;-0.475650579;0.2280792;0.00534970779;0.00503007881;0.00428322051;0.000601056963;-0.00193884608;0.00165166298;0.00100674166;-0.0035264485;0.000159199;-0.00334734144;0.00304953987;0.00251049083;-0.00624787388;0.00257902592;-0.00282260682;-0.00216063345;-0.00359548954;-0.00442975294;0.00214137184;0.00351713295;0.00363039644;-0.00659867842;-0.00156041305;-0.00719146291,-0.371807605;0.463744432;-0.232553169;0.00338722952;-0.343641609;-0.0106217479;-0.473942786;0.339639723;0.00537629938;0.00413963106;0.00337161263;0.00117639382;-0.00249474542;0.00145568186;0.00132023403;-0.00454863161;-6.05411478e-05;-0.00314607797;0.00213800953;0.00163005281;-0.00632033823;0.0022909611;-0.00354693737;-0.000739641022;-0.00367710809;-0.00408735359;0.00230607321;0.00497307442;0.00500133727;-0.00737566873;-0.000564503018;-0.00790478662
2,-0.0454767868,0,-0.371807605;0.463744432;-0.232553169;0.00338722952;-0.343641609;-0.0106217479;-0.473942786;0.339639723;0.00537629938;0.00413963106;0.00337161263;0.00117639382;-0.00249474542;0.00145568186;0.00132023403;-0.00454863161;-6.05411478e-05;-0.00314607797;0.00213800953;0.00163005281;-0.00632033823;0.0022909611;-0.00354693737;-0.000739641022;-0.00367710809;-0.00408735359;0.00230607321;0.00497307442;0.00500133727;-0.00737566873;-0.000564503018;-0.00790478662,-0.37117064;0.462298155;-0.350058258;0.00263655302;-0.343331575;-0.0112185944;-0.472529769;0.340214014;0.00538264122;0.00546906423;0.00212099543;0.00167017966;-0.0025074163;0.00189441664;0.000274905819;-0.00465167128;-0.00106899801;-0.0028983003;0.000649133814;0.000997954514;-0.00765627157;0.00191133039;-0.00208979985;0.000437724288;-0.00388392084;-0.004571978;0.00212518568;0.00405499712;0.00644166395;-0.00753380638;-0.00108122022;-0.00734902918
5,0.107452281,0,-0.37117064;0.462298155;-0.350058258;0.00263655302;-0.343331575;-0.0112185944;-0.472529769;0.340214014;0.00538264122;0.00546906423;0.00212099543;0.00167017966;-0.0025074163;0.00189441664;0.000274905819;-0.00465167128;-0.00106899801;-0.0028983003;0.000649133814;0.000997954514;-0.00765627157;0.00191133039;-0.00208979985;0.000437724288;-0.00388392084;-0.004571978;0.00212518568;0.00405499712;0.00644166395;-0.00753380638;-0.00108122022;-0.00734902918,-0.369602144;0.462575704;-0.349906594;0.00393561088;-0.344130903;0.106233686;-0.472153723;0.340084553;0.00451394543;0.00631834567;0.00160963042;0.00278728036;-0.00162879238;0.00337785389;7.40915275e-05;-0.00416915212;0.000295138918;-0.00302576111;0.000369155692;0.000840667635;-0.00770231429;0.00184853247;-0.00224895799;-0.000378197583;-0.00321095972;-0.00321458187;0.00321269128;0.00408298895;0.007165391;-0.00622203574;-0.00229826872;-0.00772487093
